Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score,Opening Time,Closing Time
5296,Adelaida,Sparkling,73.46,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.2,08:00,18:00
5297,Saxum,Dessert,43.86,G2 Vineyard,"California,USA",91.2,07:30,18:00
5298,Ledge Vineyards,Dessert,71.49,Estate Grenache Blend,"California,USA",83.0,08:00,21:00
5299,J Dusi,Rosé,65.16,Paper Street Zinfandel,"California,USA",84.6,07:00,21:00
5300,Turley,Sparkling,92.4,Pesenti Vineyard Zinfandel,"California,USA",86.6,09:00,18:00
5301,LXV,Fortified,53.97,Meso Cabernet Sauvignon,"California,USA",85.4,08:00,21:00
5302,Tablas Creek,Sparkling,94.22,Esprit de Tablas,"California,USA",95.7,07:00,18:00
5303,J Lohr,Rosé,89.25,Cuvée St. E,"California,USA",89.1,08:00,21:00
5304,Daou,White,91.37,Soul of a Lion,"California,USA",90.2,08:00,17:00
5305,Saxum,Red,74.22,James Berry Vineyard Red,"California,USA",85.9,07:30,17:00
5306,Giornata,Rosé,10.17,Fiano,"California,USA",80.7,07:00,21:00
5307,Tablas Creek,Rosé,57.11,Patelin de Tablas,"California,USA",93.4,07:30,21:00
5308,Caliza,White,14.96,Kän-krēt Grenache,"California,USA",86.7,07:00,19:00
5309,Patrimony,Dessert,81.01,Cabernet Sauvignon,"California,USA",97.3,08:00,17:00
5310,L'Aventure,Fortified,40.89,Estate Reserve,"California,USA",82.4,08:00,21:00
5311,Adelaida,Rosé,51.85,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",80.8,08:00,21:00
5312,Saxum,Fortified,16.13,G2 Vineyard,"California,USA",84.4,08:30,20:30
5313,Ledge Vineyards,Rosé,27.03,Estate Grenache Blend,"California,USA",82.4,07:00,21:00
5314,J Dusi,Rosé,51.02,Paper Street Zinfandel,"California,USA",87.1,09:00,17:00
5315,Turley,Dessert,13.71,Pesenti Vineyard Zinfandel,"California,USA",85.7,09:00,19:00
5316,LXV,Dessert,70.21,Meso Cabernet Sauvignon,"California,USA",85.5,07:30,19:00
5317,Tablas Creek,Red,59.74,Esprit de Tablas,"California,USA",83.1,07:30,19:00
5318,J Lohr,Fortified,51.21,Cuvée St. E,"California,USA",88.4,08:00,18:00
5319,Daou,Red,44.22,Soul of a Lion,"California,USA",93.3,08:00,19:00
5320,Saxum,Sparkling,89.19,James Berry Vineyard Red,"California,USA",85.9,08:30,17:00
5321,Giornata,White,37.61,Fiano,"California,USA",80.7,07:00,21:00
5322,Tablas Creek,Fortified,33.46,Patelin de Tablas,"California,USA",87.4,09:00,20:30
5323,Caliza,White,62.62,Kän-krēt Grenache,"California,USA",93.8,08:00,18:00
5324,Patrimony,Dessert,56.34,Cabernet Sauvignon,"California,USA",82.6,08:30,21:00
5325,L'Aventure,Fortified,93.09,Estate Reserve,"California,USA",98.7,07:00,21:00
5326,Adelaida,Red,32.64,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",83.3,07:00,18:00
5327,Saxum,Rosé,75.42,G2 Vineyard,"California,USA",92.0,07:00,21:00
5328,Ledge Vineyards,Rosé,16.05,Estate Grenache Blend,"California,USA",96.7,09:00,19:00
5329,J Dusi,Dessert,47.54,Paper Street Zinfandel,"California,USA",86.7,07:00,18:00
5330,Turley,Rosé,19.51,Pesenti Vineyard Zinfandel,"California,USA",82.2,08:00,17:00
5331,LXV,Fortified,42.02,Meso Cabernet Sauvignon,"California,USA",81.3,08:00,18:00
5332,Tablas Creek,White,56.1,Esprit de Tablas,"California,USA",85.0,08:00,20:30
5333,J Lohr,Red,92.68,Cuvée St. E,"California,USA",92.3,09:00,18:00
5334,Daou,Red,79.41,Soul of a Lion,"California,USA",97.3,09:00,17:00
5335,Saxum,Rosé,18.3,James Berry Vineyard Red,"California,USA",87.6,07:00,18:00
5336,Giornata,Dessert,54.43,Fiano,"California,USA",95.2,07:30,21:00
5337,Tablas Creek,Sparkling,77.84,Patelin de Tablas,"California,USA",85.1,09:00,20:30
5338,Caliza,Rosé,16.65,Kän-krēt Grenache,"California,USA",84.7,08:30,19:00
5339,Patrimony,Fortified,60.13,Cabernet Sauvignon,"California,USA",81.1,08:30,20:30
5340,L'Aventure,Rosé,56.69,Estate Reserve,"California,USA",81.4,07:00,20:30
5341,Adelaida,Fortified,19.65,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.1,09:00,18:00
5342,Saxum,Dessert,13.96,G2 Vineyard,"California,USA",87.2,08:30,21:00
5343,Ledge Vineyards,Rosé,85.55,Estate Grenache Blend,"California,USA",96.1,07:30,19:00
5344,J Dusi,Sparkling,87.98,Paper Street Zinfandel,"California,USA",95.9,08:00,19:00
5345,Turley,Sparkling,44.64,Pesenti Vineyard Zinfandel,"California,USA",82.5,09:00,18:00
5346,LXV,Sparkling,30.07,Meso Cabernet Sauvignon,"California,USA",90.9,09:00,17:00
5347,Tablas Creek,Sparkling,59.62,Esprit de Tablas,"California,USA",93.3,08:30,20:30
5348,J Lohr,Fortified,37.34,Cuvée St. E,"California,USA",93.3,07:00,18:00
5349,Daou,Red,57.56,Soul of a Lion,"California,USA",87.0,08:30,20:30
5350,Saxum,Dessert,79.62,James Berry Vineyard Red,"California,USA",86.6,07:00,18:00
5351,Giornata,Fortified,65.56,Fiano,"California,USA",84.3,08:30,17:00
5352,Tablas Creek,Red,70.71,Patelin de Tablas,"California,USA",94.8,07:30,17:00
5353,Caliza,Sparkling,32.5,Kän-krēt Grenache,"California,USA",100.0,08:00,17:00
5354,Patrimony,White,46.27,Cabernet Sauvignon,"California,USA",84.9,08:00,17:00
5355,L'Aventure,Red,91.54,Estate Reserve,"California,USA",80.5,08:00,21:00
5356,Adelaida,Dessert,61.11,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.2,07:00,20:30
5357,Saxum,Fortified,49.75,G2 Vineyard,"California,USA",96.4,07:30,21:00
5358,Ledge Vineyards,Sparkling,57.86,Estate Grenache Blend,"California,USA",98.3,07:30,18:00
5359,J Dusi,White,99.9,Paper Street Zinfandel,"California,USA",99.2,07:30,17:00
5360,Turley,Rosé,53.11,Pesenti Vineyard Zinfandel,"California,USA",88.5,07:30,19:00
5361,LXV,Dessert,51.54,Meso Cabernet Sauvignon,"California,USA",92.5,08:30,21:00
5362,Tablas Creek,White,36.29,Esprit de Tablas,"California,USA",80.8,08:30,17:00
5363,J Lohr,Rosé,14.35,Cuvée St. E,"California,USA",89.4,07:00,21:00
5364,Daou,Red,76.2,Soul of a Lion,"California,USA",83.3,09:00,18:00
5365,Saxum,Fortified,29.43,James Berry Vineyard Red,"California,USA",97.3,09:00,20:30
5366,Giornata,Red,38.59,Fiano,"California,USA",96.0,08:30,19:00
5367,Tablas Creek,Dessert,18.09,Patelin de Tablas,"California,USA",95.0,07:30,20:30
5368,Caliza,Fortified,76.73,Kän-krēt Grenache,"California,USA",98.1,07:00,17:00
5369,Patrimony,Fortified,82.15,Cabernet Sauvignon,"California,USA",94.1,08:00,20:30
5370,L'Aventure,Rosé,27.67,Estate Reserve,"California,USA",81.3,08:00,18:00
5371,Adelaida,Rosé,31.8,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.8,07:30,19:00
5372,Saxum,Sparkling,51.15,G2 Vineyard,"California,USA",96.5,08:30,17:00
5373,Ledge Vineyards,Sparkling,70.03,Estate Grenache Blend,"California,USA",88.0,09:00,18:00
5374,J Dusi,Fortified,26.09,Paper Street Zinfandel,"California,USA",89.4,07:30,18:00
5375,Turley,Sparkling,23.09,Pesenti Vineyard Zinfandel,"California,USA",82.9,09:00,17:00
5376,LXV,White,17.93,Meso Cabernet Sauvignon,"California,USA",85.6,09:00,20:30
5377,Tablas Creek,Red,14.13,Esprit de Tablas,"California,USA",94.4,09:00,17:00
5378,J Lohr,Rosé,95.67,Cuvée St. E,"California,USA",91.2,08:00,21:00
5379,Daou,Red,12.06,Soul of a Lion,"California,USA",97.9,08:00,19:00
5380,Saxum,Sparkling,21.74,James Berry Vineyard Red,"California,USA",93.1,08:00,21:00
5381,Giornata,Dessert,80.38,Fiano,"California,USA",87.2,08:00,18:00
5382,Tablas Creek,White,48.88,Patelin de Tablas,"California,USA",86.1,08:30,17:00
5383,Caliza,White,91.91,Kän-krēt Grenache,"California,USA",85.1,07:00,20:30
5384,Patrimony,Rosé,61.77,Cabernet Sauvignon,"California,USA",81.6,07:30,18:00
5385,L'Aventure,Rosé,13.73,Estate Reserve,"California,USA",85.1,07:30,21:00
5386,Adelaida,Rosé,73.8,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",82.2,09:00,18:00
5387,Saxum,Fortified,35.68,G2 Vineyard,"California,USA",92.5,09:00,21:00
5388,Ledge Vineyards,Sparkling,98.05,Estate Grenache Blend,"California,USA",82.9,09:00,19:00
5389,J Dusi,Fortified,75.8,Paper Street Zinfandel,"California,USA",80.3,07:00,17:00
5390,Turley,Dessert,53.7,Pesenti Vineyard Zinfandel,"California,USA",81.7,07:00,18:00
5391,LXV,Rosé,76.45,Meso Cabernet Sauvignon,"California,USA",81.9,08:30,20:30
5392,Tablas Creek,Rosé,49.55,Esprit de Tablas,"California,USA",86.0,08:30,18:00
5393,J Lohr,Red,65.26,Cuvée St. E,"California,USA",84.5,08:30,19:00
5394,Daou,Dessert,25.83,Soul of a Lion,"California,USA",92.5,07:00,18:00
5395,Saxum,Rosé,66.35,James Berry Vineyard Red,"California,USA",85.9,09:00,21:00
5396,Giornata,Fortified,98.17,Fiano,"California,USA",85.8,07:00,17:00
5397,Tablas Creek,Dessert,41.93,Patelin de Tablas,"California,USA",82.5,08:30,18:00
5398,Caliza,Rosé,31.71,Kän-krēt Grenache,"California,USA",88.1,09:00,20:30
5399,Patrimony,Rosé,64.45,Cabernet Sauvignon,"California,USA",96.4,07:00,19:00
5400,L'Aventure,Fortified,22.61,Estate Reserve,"California,USA",88.4,07:30,17:00
5401,Adelaida,Red,29.46,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.1,07:30,19:00
5402,Saxum,White,89.36,G2 Vineyard,"California,USA",95.1,07:30,17:00
5403,Ledge Vineyards,Red,16.03,Estate Grenache Blend,"California,USA",84.3,08:00,18:00
5404,J Dusi,White,16.68,Paper Street Zinfandel,"California,USA",85.5,07:30,21:00
5405,Turley,Dessert,84.1,Pesenti Vineyard Zinfandel,"California,USA",93.9,08:00,21:00
5406,LXV,Fortified,77.64,Meso Cabernet Sauvignon,"California,USA",96.2,08:00,20:30
5407,Tablas Creek,Dessert,19.49,Esprit de Tablas,"California,USA",84.5,07:30,19:00
5408,J Lohr,Red,48.41,Cuvée St. E,"California,USA",87.8,08:00,21:00
5409,Daou,White,96.8,Soul of a Lion,"California,USA",85.4,07:30,20:30
5410,Saxum,Fortified,12.09,James Berry Vineyard Red,"California,USA",80.1,07:00,18:00
5411,Giornata,Rosé,23.92,Fiano,"California,USA",86.6,08:30,21:00
5412,Tablas Creek,Sparkling,89.16,Patelin de Tablas,"California,USA",94.5,09:00,18:00
5413,Caliza,Red,25.44,Kän-krēt Grenache,"California,USA",99.5,07:00,18:00
5414,Patrimony,Fortified,98.18,Cabernet Sauvignon,"California,USA",96.6,09:00,19:00
5415,L'Aventure,Dessert,67.47,Estate Reserve,"California,USA",82.4,08:00,21:00
5416,Adelaida,White,71.01,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.1,08:00,18:00
5417,Saxum,Fortified,25.53,G2 Vineyard,"California,USA",86.2,08:00,21:00
5418,Ledge Vineyards,Fortified,23.83,Estate Grenache Blend,"California,USA",82.1,07:00,21:00
5419,J Dusi,Rosé,92.27,Paper Street Zinfandel,"California,USA",82.4,07:30,20:30
5420,Turley,Rosé,63.56,Pesenti Vineyard Zinfandel,"California,USA",96.3,09:00,19:00
5421,LXV,White,70.38,Meso Cabernet Sauvignon,"California,USA",96.0,07:30,21:00
5422,Tablas Creek,Fortified,94.87,Esprit de Tablas,"California,USA",98.3,08:00,18:00
5423,J Lohr,Dessert,45.04,Cuvée St. E,"California,USA",88.7,08:00,18:00
5424,Daou,White,76.93,Soul of a Lion,"California,USA",87.8,08:00,21:00
5425,Saxum,Rosé,46.25,James Berry Vineyard Red,"California,USA",88.1,08:30,17:00
5426,Giornata,Dessert,48.33,Fiano,"California,USA",83.0,08:00,20:30
5427,Tablas Creek,Fortified,83.19,Patelin de Tablas,"California,USA",93.4,07:00,18:00
5428,Caliza,Dessert,63.49,Kän-krēt Grenache,"California,USA",96.1,08:30,18:00
5429,Patrimony,Dessert,65.07,Cabernet Sauvignon,"California,USA",92.9,08:00,17:00
5430,L'Aventure,Dessert,29.15,Estate Reserve,"California,USA",85.4,07:00,20:30
5431,Adelaida,Dessert,33.95,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.8,08:30,19:00
5432,Saxum,Dessert,90.55,G2 Vineyard,"California,USA",99.5,08:00,19:00
5433,Ledge Vineyards,Sparkling,91.16,Estate Grenache Blend,"California,USA",90.4,09:00,20:30
5434,J Dusi,Red,98.25,Paper Street Zinfandel,"California,USA",96.8,07:30,20:30
5435,Turley,White,14.75,Pesenti Vineyard Zinfandel,"California,USA",81.7,07:00,19:00
5436,LXV,Sparkling,33.91,Meso Cabernet Sauvignon,"California,USA",88.3,07:00,21:00
5437,Tablas Creek,Red,87.12,Esprit de Tablas,"California,USA",86.3,07:30,21:00
5438,J Lohr,White,34.16,Cuvée St. E,"California,USA",92.5,08:00,17:00
5439,Daou,Fortified,44.01,Soul of a Lion,"California,USA",82.5,07:30,21:00
5440,Saxum,Sparkling,61.98,James Berry Vineyard Red,"California,USA",94.2,09:00,21:00
5441,Giornata,White,14.69,Fiano,"California,USA",81.8,07:00,17:00
5442,Tablas Creek,Fortified,99.99,Patelin de Tablas,"California,USA",92.0,09:00,18:00
5443,Caliza,White,66.42,Kän-krēt Grenache,"California,USA",85.0,08:30,19:00
5444,Patrimony,Rosé,26.92,Cabernet Sauvignon,"California,USA",85.8,07:00,17:00
5445,L'Aventure,Sparkling,94.13,Estate Reserve,"California,USA",98.7,09:00,20:30
5446,Adelaida,Dessert,96.96,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.3,09:00,21:00
5447,Saxum,White,90.99,G2 Vineyard,"California,USA",82.3,09:00,21:00
5448,Ledge Vineyards,White,22.19,Estate Grenache Blend,"California,USA",84.4,09:00,18:00
5449,J Dusi,Dessert,47.84,Paper Street Zinfandel,"California,USA",87.7,08:00,18:00
5450,Turley,Red,96.63,Pesenti Vineyard Zinfandel,"California,USA",81.9,08:30,19:00
5451,LXV,Fortified,92.45,Meso Cabernet Sauvignon,"California,USA",95.0,09:00,19:00
5452,Tablas Creek,Dessert,41.09,Esprit de Tablas,"California,USA",92.8,08:00,19:00
5453,J Lohr,Rosé,39.14,Cuvée St. E,"California,USA",85.9,08:00,20:30
5454,Daou,Rosé,50.34,Soul of a Lion,"California,USA",90.0,09:00,18:00
5455,Saxum,Rosé,12.92,James Berry Vineyard Red,"California,USA",85.4,07:00,19:00
5456,Giornata,Fortified,14.94,Fiano,"California,USA",83.6,09:00,17:00
5457,Tablas Creek,Rosé,86.69,Patelin de Tablas,"California,USA",93.5,08:30,17:00
5458,Caliza,Red,31.52,Kän-krēt Grenache,"California,USA",82.6,09:00,21:00
5459,Patrimony,White,37.81,Cabernet Sauvignon,"California,USA",83.1,08:00,20:30
5460,L'Aventure,White,31.4,Estate Reserve,"California,USA",95.3,08:30,20:30
5461,Adelaida,Fortified,98.44,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.7,07:30,17:00
5462,Saxum,Rosé,43.4,G2 Vineyard,"California,USA",89.5,07:00,18:00
5463,Ledge Vineyards,Fortified,53.63,Estate Grenache Blend,"California,USA",80.1,07:00,21:00
5464,J Dusi,Dessert,90.77,Paper Street Zinfandel,"California,USA",81.6,09:00,20:30
5465,Turley,Red,47.63,Pesenti Vineyard Zinfandel,"California,USA",83.6,07:00,17:00
5466,LXV,White,45.92,Meso Cabernet Sauvignon,"California,USA",94.6,08:30,17:00
5467,Tablas Creek,Sparkling,21.05,Esprit de Tablas,"California,USA",93.9,08:30,17:00
5468,J Lohr,Rosé,23.75,Cuvée St. E,"California,USA",100.0,08:30,21:00
5469,Daou,Dessert,49.0,Soul of a Lion,"California,USA",92.3,07:00,18:00
5470,Saxum,Sparkling,16.94,James Berry Vineyard Red,"California,USA",94.0,08:00,19:00
5471,Giornata,Dessert,19.64,Fiano,"California,USA",95.7,07:30,18:00
5472,Tablas Creek,Sparkling,91.7,Patelin de Tablas,"California,USA",84.8,07:30,20:30
5473,Caliza,Rosé,52.43,Kän-krēt Grenache,"California,USA",97.5,08:00,20:30
5474,Patrimony,Red,56.43,Cabernet Sauvignon,"California,USA",80.6,08:00,18:00
5475,L'Aventure,Sparkling,59.17,Estate Reserve,"California,USA",94.5,07:30,21:00
5476,Adelaida,Fortified,85.78,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",80.9,09:00,18:00
5477,Saxum,Red,78.47,G2 Vineyard,"California,USA",89.3,08:00,20:30
5478,Ledge Vineyards,Dessert,70.58,Estate Grenache Blend,"California,USA",82.9,08:30,19:00
5479,J Dusi,Red,84.39,Paper Street Zinfandel,"California,USA",86.9,07:00,21:00
5480,Turley,Fortified,93.61,Pesenti Vineyard Zinfandel,"California,USA",89.4,07:30,20:30
5481,LXV,Dessert,67.56,Meso Cabernet Sauvignon,"California,USA",99.4,08:00,17:00
5482,Tablas Creek,Red,96.66,Esprit de Tablas,"California,USA",93.5,07:30,19:00
5483,J Lohr,White,70.69,Cuvée St. E,"California,USA",92.1,07:00,21:00
5484,Daou,Fortified,15.79,Soul of a Lion,"California,USA",90.8,08:00,21:00
5485,Saxum,Rosé,86.08,James Berry Vineyard Red,"California,USA",90.1,07:00,20:30
5486,Giornata,Red,58.11,Fiano,"California,USA",99.3,07:00,20:30
5487,Tablas Creek,White,34.34,Patelin de Tablas,"California,USA",86.7,08:30,17:00
5488,Caliza,Rosé,88.01,Kän-krēt Grenache,"California,USA",95.6,09:00,21:00
5489,Patrimony,Red,87.86,Cabernet Sauvignon,"California,USA",92.7,08:30,21:00
5490,L'Aventure,White,65.82,Estate Reserve,"California,USA",92.0,07:00,20:30
5491,Adelaida,White,53.67,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",91.3,08:30,21:00
5492,Saxum,Fortified,84.81,G2 Vineyard,"California,USA",92.8,08:30,17:00
5493,Ledge Vineyards,Fortified,12.63,Estate Grenache Blend,"California,USA",91.5,07:00,17:00
5494,J Dusi,Rosé,33.7,Paper Street Zinfandel,"California,USA",88.2,09:00,19:00
5495,Turley,Rosé,38.6,Pesenti Vineyard Zinfandel,"California,USA",81.2,07:30,17:00
5496,LXV,Red,71.1,Meso Cabernet Sauvignon,"California,USA",94.4,08:30,17:00
5497,Tablas Creek,Sparkling,41.04,Esprit de Tablas,"California,USA",98.8,07:30,20:30
5498,J Lohr,White,50.96,Cuvée St. E,"California,USA",99.8,08:00,21:00
5499,Daou,Sparkling,22.49,Soul of a Lion,"California,USA",90.9,08:00,19:00
5500,Saxum,Fortified,32.08,James Berry Vineyard Red,"California,USA",97.4,08:30,20:30
5501,Giornata,Dessert,17.09,Fiano,"California,USA",81.1,08:30,17:00
5502,Tablas Creek,White,24.08,Patelin de Tablas,"California,USA",98.9,07:30,19:00
5503,Caliza,Fortified,44.45,Kän-krēt Grenache,"California,USA",81.2,07:30,18:00
5504,Patrimony,Rosé,57.94,Cabernet Sauvignon,"California,USA",92.7,07:30,20:30
5505,L'Aventure,Dessert,79.38,Estate Reserve,"California,USA",87.0,07:30,18:00
5506,Adelaida,Dessert,14.18,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.4,07:00,18:00
5507,Saxum,Rosé,56.65,G2 Vineyard,"California,USA",90.1,08:30,17:00
5508,Ledge Vineyards,White,93.53,Estate Grenache Blend,"California,USA",92.0,08:30,20:30
5509,J Dusi,Rosé,27.1,Paper Street Zinfandel,"California,USA",94.7,07:30,19:00
5510,Turley,Dessert,12.05,Pesenti Vineyard Zinfandel,"California,USA",90.9,08:00,17:00
5511,LXV,White,28.14,Meso Cabernet Sauvignon,"California,USA",85.1,09:00,19:00
5512,Tablas Creek,White,66.11,Esprit de Tablas,"California,USA",85.0,07:00,17:00
5513,J Lohr,Rosé,60.27,Cuvée St. E,"California,USA",81.6,07:00,19:00
5514,Daou,Fortified,87.78,Soul of a Lion,"California,USA",91.1,07:30,21:00
5515,Saxum,Dessert,73.6,James Berry Vineyard Red,"California,USA",88.0,07:30,17:00
5516,Giornata,Red,18.89,Fiano,"California,USA",96.4,07:00,19:00
5517,Tablas Creek,Red,34.03,Patelin de Tablas,"California,USA",85.3,08:30,18:00
5518,Caliza,Fortified,12.92,Kän-krēt Grenache,"California,USA",83.0,07:30,17:00
5519,Patrimony,Sparkling,39.61,Cabernet Sauvignon,"California,USA",89.0,07:30,17:00
5520,L'Aventure,Fortified,47.83,Estate Reserve,"California,USA",84.6,08:30,17:00
5521,Adelaida,Fortified,31.04,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.5,07:00,18:00
5522,Saxum,Dessert,69.76,G2 Vineyard,"California,USA",80.7,08:00,20:30
5523,Ledge Vineyards,Sparkling,25.19,Estate Grenache Blend,"California,USA",96.2,08:30,19:00
5524,J Dusi,Dessert,18.98,Paper Street Zinfandel,"California,USA",92.4,07:00,18:00
5525,Turley,Red,56.14,Pesenti Vineyard Zinfandel,"California,USA",88.7,08:00,21:00
5526,LXV,Sparkling,23.63,Meso Cabernet Sauvignon,"California,USA",85.6,08:30,20:30
5527,Tablas Creek,Rosé,38.96,Esprit de Tablas,"California,USA",93.2,08:00,18:00
5528,J Lohr,Sparkling,32.39,Cuvée St. E,"California,USA",80.9,08:00,20:30
5529,Daou,Fortified,62.57,Soul of a Lion,"California,USA",90.5,08:30,18:00
5530,Saxum,Red,90.41,James Berry Vineyard Red,"California,USA",88.8,08:00,20:30
5531,Giornata,Rosé,63.69,Fiano,"California,USA",94.0,09:00,19:00
5532,Tablas Creek,Sparkling,30.94,Patelin de Tablas,"California,USA",85.2,08:00,20:30
5533,Caliza,Dessert,56.02,Kän-krēt Grenache,"California,USA",85.3,08:00,19:00
5534,Patrimony,Red,15.48,Cabernet Sauvignon,"California,USA",90.6,09:00,18:00
5535,L'Aventure,White,70.93,Estate Reserve,"California,USA",98.4,07:30,20:30
5536,Adelaida,Fortified,39.07,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",99.5,08:30,19:00
5537,Saxum,Sparkling,45.7,G2 Vineyard,"California,USA",98.2,07:00,19:00
5538,Ledge Vineyards,Dessert,44.28,Estate Grenache Blend,"California,USA",97.7,08:00,21:00
5539,J Dusi,Rosé,15.38,Paper Street Zinfandel,"California,USA",99.3,09:00,19:00
5540,Turley,Fortified,92.08,Pesenti Vineyard Zinfandel,"California,USA",85.0,08:00,18:00
5541,LXV,Red,88.87,Meso Cabernet Sauvignon,"California,USA",84.0,07:00,17:00
5542,Tablas Creek,Fortified,94.08,Esprit de Tablas,"California,USA",83.6,08:30,20:30
5543,J Lohr,Red,43.6,Cuvée St. E,"California,USA",86.8,08:00,20:30
5544,Daou,Sparkling,73.83,Soul of a Lion,"California,USA",89.0,08:30,19:00
5545,Saxum,Red,89.6,James Berry Vineyard Red,"California,USA",86.1,08:00,20:30
5546,Giornata,Sparkling,56.43,Fiano,"California,USA",93.8,08:30,18:00
5547,Tablas Creek,Sparkling,56.85,Patelin de Tablas,"California,USA",82.7,08:00,18:00
5548,Caliza,Rosé,77.99,Kän-krēt Grenache,"California,USA",88.5,08:30,19:00
5549,Patrimony,Rosé,54.91,Cabernet Sauvignon,"California,USA",98.3,08:30,21:00
5550,L'Aventure,Fortified,75.91,Estate Reserve,"California,USA",84.7,08:00,19:00
5551,Adelaida,Red,22.17,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",82.4,07:30,20:30
5552,Saxum,Red,91.5,G2 Vineyard,"California,USA",89.5,08:00,20:30
5553,Ledge Vineyards,White,29.47,Estate Grenache Blend,"California,USA",100.0,08:00,20:30
5554,J Dusi,White,36.74,Paper Street Zinfandel,"California,USA",99.1,08:30,17:00
5555,Turley,Fortified,56.94,Pesenti Vineyard Zinfandel,"California,USA",91.9,09:00,20:30
5556,LXV,Rosé,77.26,Meso Cabernet Sauvignon,"California,USA",93.2,08:30,18:00
5557,Tablas Creek,White,26.69,Esprit de Tablas,"California,USA",87.8,07:00,20:30
5558,J Lohr,Rosé,42.39,Cuvée St. E,"California,USA",91.0,07:30,20:30
5559,Daou,Red,94.84,Soul of a Lion,"California,USA",95.3,07:30,20:30
5560,Saxum,Red,59.99,James Berry Vineyard Red,"California,USA",82.0,08:00,18:00
5561,Giornata,Dessert,53.61,Fiano,"California,USA",87.6,08:00,19:00
5562,Tablas Creek,Sparkling,40.35,Patelin de Tablas,"California,USA",86.8,08:30,21:00
5563,Caliza,Dessert,38.72,Kän-krēt Grenache,"California,USA",97.3,07:30,17:00
5564,Patrimony,Fortified,85.13,Cabernet Sauvignon,"California,USA",84.5,08:30,19:00
5565,L'Aventure,Sparkling,27.08,Estate Reserve,"California,USA",99.8,09:00,17:00
5566,Adelaida,Fortified,27.81,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.2,07:30,19:00
5567,Saxum,Sparkling,25.99,G2 Vineyard,"California,USA",90.0,09:00,21:00
5568,Ledge Vineyards,Fortified,20.94,Estate Grenache Blend,"California,USA",94.0,07:30,18:00
5569,J Dusi,Rosé,14.9,Paper Street Zinfandel,"California,USA",90.5,07:30,19:00
5570,Turley,Sparkling,13.68,Pesenti Vineyard Zinfandel,"California,USA",92.7,09:00,20:30
5571,LXV,Fortified,70.7,Meso Cabernet Sauvignon,"California,USA",81.1,08:30,21:00
5572,Tablas Creek,Sparkling,53.32,Esprit de Tablas,"California,USA",86.0,08:00,18:00
5573,J Lohr,Rosé,83.11,Cuvée St. E,"California,USA",99.4,09:00,19:00
5574,Daou,Sparkling,65.69,Soul of a Lion,"California,USA",89.3,08:00,21:00
5575,Saxum,Fortified,52.71,James Berry Vineyard Red,"California,USA",84.0,07:30,18:00
5576,Giornata,Rosé,93.52,Fiano,"California,USA",83.9,09:00,17:00
5577,Tablas Creek,Sparkling,60.07,Patelin de Tablas,"California,USA",99.3,07:30,20:30
5578,Caliza,Red,39.19,Kän-krēt Grenache,"California,USA",96.2,08:30,20:30
5579,Patrimony,Sparkling,64.28,Cabernet Sauvignon,"California,USA",85.2,07:30,21:00
5580,L'Aventure,White,71.43,Estate Reserve,"California,USA",84.9,09:00,21:00
5581,Adelaida,Red,85.65,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.9,07:30,19:00
5582,Saxum,Red,32.06,G2 Vineyard,"California,USA",94.2,07:30,18:00
5583,Ledge Vineyards,Fortified,93.31,Estate Grenache Blend,"California,USA",91.8,07:30,17:00
5584,J Dusi,Rosé,44.85,Paper Street Zinfandel,"California,USA",85.4,07:30,17:00
5585,Turley,Dessert,31.22,Pesenti Vineyard Zinfandel,"California,USA",81.5,07:00,19:00
5586,LXV,Red,61.45,Meso Cabernet Sauvignon,"California,USA",93.2,08:00,19:00
5587,Tablas Creek,Red,95.79,Esprit de Tablas,"California,USA",84.0,07:00,18:00
5588,J Lohr,Red,64.39,Cuvée St. E,"California,USA",96.9,08:00,18:00
5589,Daou,Sparkling,67.5,Soul of a Lion,"California,USA",98.4,08:30,18:00
5590,Saxum,Fortified,86.62,James Berry Vineyard Red,"California,USA",98.3,09:00,17:00
5591,Giornata,Dessert,26.45,Fiano,"California,USA",89.4,07:30,17:00
5592,Tablas Creek,Rosé,14.04,Patelin de Tablas,"California,USA",94.0,08:00,21:00
