Resturant_id,Wine_Name,Wine_Type,Wine_Price,Company_Name,Location,Tasting_Score,normalised_demand,Owner_demand,auction_restaurant_id,auction_wine_name,auction_company_name,auction_normalised_demand,wine_price_rands,city,country,wine_price_rands_flag,taste_score_flag,auction_restaurant_flag,auction_wine_flag,auction_company_flag,wine_price_category,taste_category,auction_restaurant_category,auction_wine_category,auction_company_category,demand_flag
3181,Adelaida,Sparkling,88.5,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",84.5,0.845,3,nan,nan,nan,nan,1633.71,California,USA,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
3182,Saxum,Red,92.14,G2 Vineyard,"California,USA",95.2,0.952,4,3182.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,1700.9,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3182,Saxum,Red,92.14,G2 Vineyard,"California,USA",95.2,0.952,4,3182.0,L'Aventure,Estate Reserve,0.8079999999999999,1700.9,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3182,Saxum,Red,92.14,G2 Vineyard,"California,USA",95.2,0.952,4,3182.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,1700.9,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3182,Saxum,Red,92.14,G2 Vineyard,"California,USA",95.2,0.952,4,3182.0,Patrimony,Cabernet Sauvignon,0.802,1700.9,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3182,Saxum,Red,92.14,G2 Vineyard,"California,USA",95.2,0.952,4,3182.0,Saxum,James Berry Vineyard Red,0.802,1700.9,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3183,Ledge Vineyards,Sparkling,95.3,Estate Grenache Blend,"California,USA",88.6,0.8859999999999999,5,3183.0,L'Aventure,Estate Reserve,0.8390000000000001,1759.24,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3183,Ledge Vineyards,Sparkling,95.3,Estate Grenache Blend,"California,USA",88.6,0.8859999999999999,5,3183.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1759.24,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3183,Ledge Vineyards,Sparkling,95.3,Estate Grenache Blend,"California,USA",88.6,0.8859999999999999,5,3183.0,Caliza,Kän-krēt Grenache,0.922,1759.24,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3183,Ledge Vineyards,Sparkling,95.3,Estate Grenache Blend,"California,USA",88.6,0.8859999999999999,5,3183.0,Giornata,Fiano,0.8220000000000001,1759.24,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3183,Ledge Vineyards,Sparkling,95.3,Estate Grenache Blend,"California,USA",88.6,0.8859999999999999,5,3183.0,LXV,Meso Cabernet Sauvignon,0.81,1759.24,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3183,Ledge Vineyards,Sparkling,95.3,Estate Grenache Blend,"California,USA",88.6,0.8859999999999999,5,3183.0,Daou,Soul of a Lion,0.8140000000000001,1759.24,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3184,J Dusi,Red,26.63,Paper Street Zinfandel,"California,USA",88.3,0.883,3,nan,nan,nan,nan,491.59,California,USA,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
3185,Turley,Dessert,67.3,Pesenti Vineyard Zinfandel,"California,USA",85.7,0.857,2,3185.0,Daou,Soul of a Lion,1.0,1242.36,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3185,Turley,Dessert,67.3,Pesenti Vineyard Zinfandel,"California,USA",85.7,0.857,2,3185.0,LXV,Meso Cabernet Sauvignon,1.0,1242.36,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3186,LXV,Sparkling,37.96,Meso Cabernet Sauvignon,"California,USA",89.7,0.897,4,3186.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,700.74,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3186,LXV,Sparkling,37.96,Meso Cabernet Sauvignon,"California,USA",89.7,0.897,4,3186.0,L'Aventure,Estate Reserve,0.8079999999999999,700.74,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3186,LXV,Sparkling,37.96,Meso Cabernet Sauvignon,"California,USA",89.7,0.897,4,3186.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,700.74,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3186,LXV,Sparkling,37.96,Meso Cabernet Sauvignon,"California,USA",89.7,0.897,4,3186.0,Patrimony,Cabernet Sauvignon,0.802,700.74,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3186,LXV,Sparkling,37.96,Meso Cabernet Sauvignon,"California,USA",89.7,0.897,4,3186.0,Saxum,James Berry Vineyard Red,0.802,700.74,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3187,Tablas Creek,Rosé,18.14,Esprit de Tablas,"California,USA",90.5,0.905,4,nan,nan,nan,nan,334.86,California,USA,R0-R500,90-100,0,0,0,Cheap,Exceptional,no participation,no participation,no participation,Normal demand
3188,J Lohr,Fortified,71.23,Cuvée St. E,"California,USA",90.2,0.902,3,3188.0,Daou,Soul of a Lion,1.0,1314.91,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
3188,J Lohr,Fortified,71.23,Cuvée St. E,"California,USA",90.2,0.902,3,3188.0,LXV,Meso Cabernet Sauvignon,1.0,1314.91,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
3188,J Lohr,Fortified,71.23,Cuvée St. E,"California,USA",90.2,0.902,3,3188.0,Tablas Creek,Patelin de Tablas,1.0,1314.91,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
3189,Daou,Rosé,18.97,Soul of a Lion,"California,USA",91.1,0.911,5,nan,nan,nan,nan,350.19,California,USA,R0-R500,90-100,0,0,0,Cheap,Exceptional,no participation,no participation,no participation,Normal demand
3190,Saxum,Red,44.16,James Berry Vineyard Red,"California,USA",97.0,0.97,2,nan,nan,nan,nan,815.19,California,USA,R500-R1000,90-100,0,0,0,Affordable,Exceptional,no participation,no participation,no participation,Normal demand
3191,Giornata,Dessert,55.66,Fiano,"California,USA",91.2,0.912,5,nan,nan,nan,nan,1027.48,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
3192,Tablas Creek,Dessert,13.18,Patelin de Tablas,"California,USA",94.7,0.947,1,nan,nan,nan,nan,243.3,California,USA,R0-R500,90-100,0,0,0,Cheap,Exceptional,no participation,no participation,no participation,Normal demand
3193,Caliza,Sparkling,54.83,Kän-krēt Grenache,"California,USA",84.9,0.8490000000000001,1,nan,nan,nan,nan,1012.16,California,USA,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
3194,Patrimony,White,80.87,Cabernet Sauvignon,"California,USA",84.6,0.846,3,3194.0,Daou,Soul of a Lion,1.0,1492.86,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3194,Patrimony,White,80.87,Cabernet Sauvignon,"California,USA",84.6,0.846,3,3194.0,LXV,Meso Cabernet Sauvignon,1.0,1492.86,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3194,Patrimony,White,80.87,Cabernet Sauvignon,"California,USA",84.6,0.846,3,3194.0,Tablas Creek,Patelin de Tablas,1.0,1492.86,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3195,L'Aventure,Fortified,23.25,Estate Reserve,"California,USA",97.6,0.976,4,3195.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,429.2,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3195,L'Aventure,Fortified,23.25,Estate Reserve,"California,USA",97.6,0.976,4,3195.0,L'Aventure,Estate Reserve,0.8079999999999999,429.2,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3195,L'Aventure,Fortified,23.25,Estate Reserve,"California,USA",97.6,0.976,4,3195.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,429.2,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3195,L'Aventure,Fortified,23.25,Estate Reserve,"California,USA",97.6,0.976,4,3195.0,Patrimony,Cabernet Sauvignon,0.802,429.2,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3195,L'Aventure,Fortified,23.25,Estate Reserve,"California,USA",97.6,0.976,4,3195.0,Saxum,James Berry Vineyard Red,0.802,429.2,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3196,Adelaida,Sparkling,96.85,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.6,0.976,2,3196.0,Daou,Soul of a Lion,1.0,1787.85,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3196,Adelaida,Sparkling,96.85,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.6,0.976,2,3196.0,LXV,Meso Cabernet Sauvignon,1.0,1787.85,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3197,Saxum,Sparkling,51.64,G2 Vineyard,"California,USA",86.7,0.867,3,3197.0,Daou,Soul of a Lion,1.0,953.27,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3197,Saxum,Sparkling,51.64,G2 Vineyard,"California,USA",86.7,0.867,3,3197.0,LXV,Meso Cabernet Sauvignon,1.0,953.27,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3197,Saxum,Sparkling,51.64,G2 Vineyard,"California,USA",86.7,0.867,3,3197.0,Tablas Creek,Patelin de Tablas,1.0,953.27,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3198,Ledge Vineyards,Sparkling,86.01,Estate Grenache Blend,"California,USA",92.1,0.921,4,3198.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,1587.74,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3198,Ledge Vineyards,Sparkling,86.01,Estate Grenache Blend,"California,USA",92.1,0.921,4,3198.0,L'Aventure,Estate Reserve,0.8079999999999999,1587.74,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3198,Ledge Vineyards,Sparkling,86.01,Estate Grenache Blend,"California,USA",92.1,0.921,4,3198.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,1587.74,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3198,Ledge Vineyards,Sparkling,86.01,Estate Grenache Blend,"California,USA",92.1,0.921,4,3198.0,Patrimony,Cabernet Sauvignon,0.802,1587.74,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3198,Ledge Vineyards,Sparkling,86.01,Estate Grenache Blend,"California,USA",92.1,0.921,4,3198.0,Saxum,James Berry Vineyard Red,0.802,1587.74,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3199,J Dusi,Sparkling,24.68,Paper Street Zinfandel,"California,USA",82.9,0.8290000000000001,1,nan,nan,nan,nan,455.59,California,USA,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
3200,Turley,Fortified,94.61,Pesenti Vineyard Zinfandel,"California,USA",98.8,0.988,4,3200.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,1746.5,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3200,Turley,Fortified,94.61,Pesenti Vineyard Zinfandel,"California,USA",98.8,0.988,4,3200.0,L'Aventure,Estate Reserve,0.8079999999999999,1746.5,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3200,Turley,Fortified,94.61,Pesenti Vineyard Zinfandel,"California,USA",98.8,0.988,4,3200.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,1746.5,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3200,Turley,Fortified,94.61,Pesenti Vineyard Zinfandel,"California,USA",98.8,0.988,4,3200.0,Patrimony,Cabernet Sauvignon,0.802,1746.5,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3200,Turley,Fortified,94.61,Pesenti Vineyard Zinfandel,"California,USA",98.8,0.988,4,3200.0,Saxum,James Berry Vineyard Red,0.802,1746.5,California,USA,R1500-R2000,90-100,1,1,1,Expensive,Exceptional,participated,participated,participated,high demand
3201,LXV,Sparkling,19.7,Meso Cabernet Sauvignon,"California,USA",88.2,0.882,2,nan,nan,nan,nan,363.66,California,USA,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
3202,Tablas Creek,Sparkling,75.91,Esprit de Tablas,"California,USA",95.7,0.957,1,nan,nan,nan,nan,1401.3,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
3203,J Lohr,Red,82.13,Cuvée St. E,"California,USA",84.3,0.843,4,nan,nan,nan,nan,1516.12,California,USA,R1500-R2000,80-90,0,0,0,Expensive,Premium,no participation,no participation,no participation,Normal demand
3204,Daou,Dessert,48.2,Soul of a Lion,"California,USA",83.7,0.8370000000000001,3,3204.0,Daou,Soul of a Lion,1.0,889.77,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3204,Daou,Dessert,48.2,Soul of a Lion,"California,USA",83.7,0.8370000000000001,3,3204.0,LXV,Meso Cabernet Sauvignon,1.0,889.77,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3204,Daou,Dessert,48.2,Soul of a Lion,"California,USA",83.7,0.8370000000000001,3,3204.0,Tablas Creek,Patelin de Tablas,1.0,889.77,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3205,Saxum,Rosé,47.17,James Berry Vineyard Red,"California,USA",89.8,0.898,2,3205.0,Daou,Soul of a Lion,1.0,870.76,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3205,Saxum,Rosé,47.17,James Berry Vineyard Red,"California,USA",89.8,0.898,2,3205.0,LXV,Meso Cabernet Sauvignon,1.0,870.76,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3206,Giornata,White,85.6,Fiano,"California,USA",95.8,0.958,3,nan,nan,nan,nan,1580.18,California,USA,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
3207,Tablas Creek,Fortified,29.16,Patelin de Tablas,"California,USA",96.9,0.969,2,3207.0,Daou,Soul of a Lion,1.0,538.29,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3207,Tablas Creek,Fortified,29.16,Patelin de Tablas,"California,USA",96.9,0.969,2,3207.0,LXV,Meso Cabernet Sauvignon,1.0,538.29,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3208,Caliza,Rosé,90.94,Kän-krēt Grenache,"California,USA",85.4,0.8540000000000001,5,3208.0,L'Aventure,Estate Reserve,0.8390000000000001,1678.75,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3208,Caliza,Rosé,90.94,Kän-krēt Grenache,"California,USA",85.4,0.8540000000000001,5,3208.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1678.75,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3208,Caliza,Rosé,90.94,Kän-krēt Grenache,"California,USA",85.4,0.8540000000000001,5,3208.0,Caliza,Kän-krēt Grenache,0.922,1678.75,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3208,Caliza,Rosé,90.94,Kän-krēt Grenache,"California,USA",85.4,0.8540000000000001,5,3208.0,Giornata,Fiano,0.8220000000000001,1678.75,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3208,Caliza,Rosé,90.94,Kän-krēt Grenache,"California,USA",85.4,0.8540000000000001,5,3208.0,LXV,Meso Cabernet Sauvignon,0.81,1678.75,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3208,Caliza,Rosé,90.94,Kän-krēt Grenache,"California,USA",85.4,0.8540000000000001,5,3208.0,Daou,Soul of a Lion,0.8140000000000001,1678.75,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3209,Patrimony,Sparkling,20.52,Cabernet Sauvignon,"California,USA",92.9,0.929,5,3209.0,L'Aventure,Estate Reserve,0.8390000000000001,378.8,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3209,Patrimony,Sparkling,20.52,Cabernet Sauvignon,"California,USA",92.9,0.929,5,3209.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,378.8,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3209,Patrimony,Sparkling,20.52,Cabernet Sauvignon,"California,USA",92.9,0.929,5,3209.0,Caliza,Kän-krēt Grenache,0.922,378.8,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3209,Patrimony,Sparkling,20.52,Cabernet Sauvignon,"California,USA",92.9,0.929,5,3209.0,Giornata,Fiano,0.8220000000000001,378.8,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3209,Patrimony,Sparkling,20.52,Cabernet Sauvignon,"California,USA",92.9,0.929,5,3209.0,LXV,Meso Cabernet Sauvignon,0.81,378.8,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3209,Patrimony,Sparkling,20.52,Cabernet Sauvignon,"California,USA",92.9,0.929,5,3209.0,Daou,Soul of a Lion,0.8140000000000001,378.8,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3210,L'Aventure,Red,70.56,Estate Reserve,"California,USA",82.0,0.82,3,3210.0,Daou,Soul of a Lion,1.0,1302.54,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3210,L'Aventure,Red,70.56,Estate Reserve,"California,USA",82.0,0.82,3,3210.0,LXV,Meso Cabernet Sauvignon,1.0,1302.54,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3210,L'Aventure,Red,70.56,Estate Reserve,"California,USA",82.0,0.82,3,3210.0,Tablas Creek,Patelin de Tablas,1.0,1302.54,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3211,Adelaida,Red,11.17,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.2,0.862,1,3211.0,Daou,Soul of a Lion,1.0,206.2,California,USA,R0-R500,80-90,1,1,1,Cheap,Premium,participated,participated,participated,Normal demand
3212,Saxum,Red,61.6,G2 Vineyard,"California,USA",83.0,0.83,4,3212.0,Ledge Vineyards,Estate Grenache Blend,0.8059999999999999,1137.14,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3212,Saxum,Red,61.6,G2 Vineyard,"California,USA",83.0,0.83,4,3212.0,L'Aventure,Estate Reserve,0.8079999999999999,1137.14,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3212,Saxum,Red,61.6,G2 Vineyard,"California,USA",83.0,0.83,4,3212.0,Ledge Vineyards,Estate Grenache Blend,0.8029999999999999,1137.14,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3212,Saxum,Red,61.6,G2 Vineyard,"California,USA",83.0,0.83,4,3212.0,Patrimony,Cabernet Sauvignon,0.802,1137.14,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3212,Saxum,Red,61.6,G2 Vineyard,"California,USA",83.0,0.83,4,3212.0,Saxum,James Berry Vineyard Red,0.802,1137.14,California,USA,R1000-R1500,80-90,1,1,1,Moderate,Premium,participated,participated,participated,medium demand
3213,Ledge Vineyards,Rosé,11.03,Estate Grenache Blend,"California,USA",94.2,0.942,5,nan,nan,nan,nan,203.61,California,USA,R0-R500,90-100,0,0,0,Cheap,Exceptional,no participation,no participation,no participation,Normal demand
3214,J Dusi,Sparkling,42.19,Paper Street Zinfandel,"California,USA",88.6,0.8859999999999999,2,3214.0,Daou,Soul of a Lion,1.0,778.83,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3214,J Dusi,Sparkling,42.19,Paper Street Zinfandel,"California,USA",88.6,0.8859999999999999,2,3214.0,LXV,Meso Cabernet Sauvignon,1.0,778.83,California,USA,R500-R1000,80-90,1,1,1,Affordable,Premium,participated,participated,participated,medium demand
3215,Turley,Dessert,13.91,Pesenti Vineyard Zinfandel,"California,USA",98.3,0.983,3,3215.0,Daou,Soul of a Lion,1.0,256.78,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3215,Turley,Dessert,13.91,Pesenti Vineyard Zinfandel,"California,USA",98.3,0.983,3,3215.0,LXV,Meso Cabernet Sauvignon,1.0,256.78,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3215,Turley,Dessert,13.91,Pesenti Vineyard Zinfandel,"California,USA",98.3,0.983,3,3215.0,Tablas Creek,Patelin de Tablas,1.0,256.78,California,USA,R0-R500,90-100,1,1,1,Cheap,Exceptional,participated,participated,participated,Normal demand
3216,LXV,Dessert,17.06,Meso Cabernet Sauvignon,"California,USA",82.6,0.826,1,nan,nan,nan,nan,314.93,California,USA,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
3217,Tablas Creek,White,57.49,Esprit de Tablas,"California,USA",90.5,0.905,3,nan,nan,nan,nan,1061.27,California,USA,R1000-R1500,90-100,0,0,0,Moderate,Exceptional,no participation,no participation,no participation,Normal demand
3218,J Lohr,Dessert,47.05,Cuvée St. E,"California,USA",96.9,0.969,5,3218.0,L'Aventure,Estate Reserve,0.8390000000000001,868.54,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3218,J Lohr,Dessert,47.05,Cuvée St. E,"California,USA",96.9,0.969,5,3218.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,868.54,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3218,J Lohr,Dessert,47.05,Cuvée St. E,"California,USA",96.9,0.969,5,3218.0,Caliza,Kän-krēt Grenache,0.922,868.54,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3218,J Lohr,Dessert,47.05,Cuvée St. E,"California,USA",96.9,0.969,5,3218.0,Giornata,Fiano,0.8220000000000001,868.54,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3218,J Lohr,Dessert,47.05,Cuvée St. E,"California,USA",96.9,0.969,5,3218.0,LXV,Meso Cabernet Sauvignon,0.81,868.54,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3218,J Lohr,Dessert,47.05,Cuvée St. E,"California,USA",96.9,0.969,5,3218.0,Daou,Soul of a Lion,0.8140000000000001,868.54,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3219,Daou,Sparkling,29.65,Soul of a Lion,"California,USA",93.7,0.937,3,3219.0,Daou,Soul of a Lion,1.0,547.34,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3219,Daou,Sparkling,29.65,Soul of a Lion,"California,USA",93.7,0.937,3,3219.0,LXV,Meso Cabernet Sauvignon,1.0,547.34,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3219,Daou,Sparkling,29.65,Soul of a Lion,"California,USA",93.7,0.937,3,3219.0,Tablas Creek,Patelin de Tablas,1.0,547.34,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3220,Saxum,White,45.6,James Berry Vineyard Red,"California,USA",95.4,0.954,1,nan,nan,nan,nan,841.78,California,USA,R500-R1000,90-100,0,0,0,Affordable,Exceptional,no participation,no participation,no participation,Normal demand
3221,Giornata,Dessert,84.15,Fiano,"California,USA",87.9,0.879,1,3221.0,Daou,Soul of a Lion,1.0,1553.41,California,USA,R1500-R2000,80-90,1,1,1,Expensive,Premium,participated,participated,participated,high demand
3222,Tablas Creek,Dessert,35.48,Patelin de Tablas,"California,USA",92.8,0.928,2,3222.0,Daou,Soul of a Lion,1.0,654.96,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3222,Tablas Creek,Dessert,35.48,Patelin de Tablas,"California,USA",92.8,0.928,2,3222.0,LXV,Meso Cabernet Sauvignon,1.0,654.96,California,USA,R500-R1000,90-100,1,1,1,Affordable,Exceptional,participated,participated,participated,Normal demand
3223,Caliza,Fortified,49.17,Kän-krēt Grenache,"California,USA",86.2,0.862,3,nan,nan,nan,nan,907.68,California,USA,R500-R1000,80-90,0,0,0,Affordable,Premium,no participation,no participation,no participation,Normal demand
3224,Patrimony,Dessert,14.21,Cabernet Sauvignon,"California,USA",87.9,0.879,2,nan,nan,nan,nan,262.32,California,USA,R0-R500,80-90,0,0,0,Cheap,Premium,no participation,no participation,no participation,Normal demand
3225,L'Aventure,Rosé,62.02,Estate Reserve,"California,USA",89.3,0.893,5,nan,nan,nan,nan,1144.89,California,USA,R1000-R1500,80-90,0,0,0,Moderate,Premium,no participation,no participation,no participation,low demand
3226,Adelaida,Sparkling,99.92,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.6,0.926,4,nan,nan,nan,nan,1844.52,California,USA,R1500-R2000,90-100,0,0,0,Expensive,Exceptional,no participation,no participation,no participation,Normal demand
3227,Saxum,Fortified,69.26,G2 Vineyard,"California,USA",95.3,0.953,5,3227.0,L'Aventure,Estate Reserve,0.8390000000000001,1278.54,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
3227,Saxum,Fortified,69.26,G2 Vineyard,"California,USA",95.3,0.953,5,3227.0,Patrimony,Cabernet Sauvignon,0.8140000000000001,1278.54,California,USA,R1000-R1500,90-100,1,1,1,Moderate,Exceptional,participated,participated,participated,Normal demand
